PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:26.224341
RTU-API;Pass the commands to TOPOLOGY;2018-05-28 10:34:26.229764
TOPOLOGY-API;change of switchstates.... refreshing the topology;2018-05-28 10:34:26.692859
PYPOWER-API;New topology received...;2018-05-28 10:34:26.695346
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:26.725717
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:27.221280
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:27.719180
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:28.220972
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:28.743116
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:29.220807
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:29.719508
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:30.217738
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:30.720393
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:31.219763
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:31.722337
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:32.220937
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:32.726557
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:33.254780
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:33.719355
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:34.227732
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:34.724504
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:35.254309
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:35.717762
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:36.244241
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:36.722523
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:37.240240
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:37.725078
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:38.233765
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:38.719991
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:39.244125
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:39.717357
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:40.243963
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:40.737580
RTU-API;Pass the commands to TOPOLOGY;2018-05-28 10:34:40.745130
TOPOLOGY-API;change of switchstates.... refreshing the topology;2018-05-28 10:34:41.195839
PYPOWER-API;New topology received...;2018-05-28 10:34:41.199589
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:41.222624
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:41.705955
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:42.214110
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:42.704666
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:43.211042
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:43.708768
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:44.213582
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:44.704994
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:45.213519
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:45.704308
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:46.218350
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:46.703608
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:47.209802
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:47.704002
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:48.213205
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:48.707285
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:49.211578
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:49.705223
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:50.218905
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:50.703838
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:51.210593
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:51.704934
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:52.205085
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:52.706046
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:53.208465
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:53.704501
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:54.209308
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:54.711235
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:55.211992
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:55.704776
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:56.213870
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:56.703838
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:57.217624
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:57.704903
RTU-API;Pass the commands to TOPOLOGY;2018-05-28 10:34:57.709338
TOPOLOGY-API;change of switchstates.... refreshing the topology;2018-05-28 10:34:58.198349
PYPOWER-API;New topology received...;2018-05-28 10:34:58.203910
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:58.290082
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:58.720277
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:59.253044
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:34:59.721736
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:00.265873
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:00.751071
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:01.253134
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:01.719417
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:02.249072
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:02.718839
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:03.256475
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:03.721723
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:04.260546
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:04.720056
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:05.272055
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:05.719470
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:06.255638
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:06.717800
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:07.257395
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:07.719868
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:08.262816
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:08.719226
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:09.270515
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:09.719526
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:10.280838
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:10.719375
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:11.275270
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:11.733332
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:12.274249
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:12.718808
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:13.249649
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:13.718907
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:14.255826
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:14.732022
RTU-API;Pass the commands to TOPOLOGY;2018-05-28 10:35:14.736251
TOPOLOGY-API;change of switchstates.... refreshing the topology;2018-05-28 10:35:15.192957
PYPOWER-API;New topology received...;2018-05-28 10:35:15.196531
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:15.253092
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:15.726644
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:16.245129
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:16.719268
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:17.235641
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:17.737474
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:18.244539
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:18.720907
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:19.228940
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:19.716822
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:20.219147
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:20.728018
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:21.219428
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:21.719211
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:22.220599
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:22.719856
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:23.219681
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:23.719458
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:24.221041
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:24.720163
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:25.219264
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:25.719217
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:26.224086
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:26.720038
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:27.219543
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:27.720436
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:28.225767
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:28.754947
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:29.225292
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:29.716811
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:30.223632
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:30.804215
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:31.231673
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:31.762581
RTU-API;Pass the commands to TOPOLOGY;2018-05-28 10:35:31.771998
TOPOLOGY-API;change of switchstates.... refreshing the topology;2018-05-28 10:35:32.195736
PYPOWER-API;New topology received...;2018-05-28 10:35:32.198956
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:32.226587
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:32.738957
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:33.227450
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:33.747730
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:34.224105
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:34.809809
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:35.246256
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:35.752436
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:36.231062
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:36.749714
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:37.222955
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:37.762153
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:38.232777
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:38.739413
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:39.247830
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:39.793980
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:40.222794
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:40.788069
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:41.221850
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:41.745745
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:42.235915
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:42.755999
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:43.228205
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:43.787361
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:44.222139
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:44.751988
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:45.221744
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:45.752886
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:46.220431
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:46.776656
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:47.220723
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:47.769724
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:48.240677
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:48.755751
RTU-API;Pass the commands to TOPOLOGY;2018-05-28 10:35:48.761581
TOPOLOGY-API;change of switchstates.... refreshing the topology;2018-05-28 10:35:49.195926
PYPOWER-API;New topology received...;2018-05-28 10:35:49.198936
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:49.209970
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:49.715933
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:50.207839
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:50.713990
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:51.203948
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:51.718801
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:52.206750
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:52.716306
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:53.205713
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:53.719584
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:54.213457
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:54.719107
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:55.206895
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:55.718972
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:56.208960
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:56.740787
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:57.207185
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:57.779623
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:58.220445
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:58.737603
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:59.209785
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:35:59.722837
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:00.234421
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:00.721439
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:01.207326
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:01.725335
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:02.208781
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:02.727106
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:03.207404
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:03.756911
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:04.206878
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:04.715552
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:05.207469
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:05.717183
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:06.205849
RTU-API;Pass the commands to TOPOLOGY;2018-05-28 10:36:06.209172
TOPOLOGY-API;change of switchstates.... refreshing the topology;2018-05-28 10:36:06.699580
PYPOWER-API;New topology received...;2018-05-28 10:36:06.707760
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:06.788971
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:07.222307
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:07.788099
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:08.223343
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:08.815045
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:09.223415
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:09.810757
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:10.253656
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:10.762619
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:11.235814
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:11.818419
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:12.227295
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:12.830746
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:13.243141
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:13.795487
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:14.227756
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:14.762448
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:15.281971
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:15.758748
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:16.218504
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:16.761976
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:17.223503
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:17.747487
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:18.246110
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:18.758517
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:19.225330
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:19.726373
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:20.222196
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:20.723161
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:21.226214
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:21.726972
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:22.225708
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:22.729090
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:23.248446
RTU-API;Pass the commands to TOPOLOGY;2018-05-28 10:36:23.257449
TOPOLOGY-API;change of switchstates.... refreshing the topology;2018-05-28 10:36:23.696522
PYPOWER-API;New topology received...;2018-05-28 10:36:23.698881
PYPOWER-API;Recalculated power flow equations;2018-05-28 10:36:23.727376
